,ML,series_SNTV,remove_bad_SNTV,series_BnB,remove_bad_BnB
0,0.04604196548461914,0.21583795547485352,0.21470308303833008,0.22975802421569824,9.63848090171814
1,0.03524923324584961,0.2151939868927002,0.21332716941833496,0.22942495346069336,127.73072099685669
2,0.0331568717956543,0.22220516204833984,0.2162308692932129,0.23088526725769043,14.689907312393188
3,0.03306412696838379,0.21764016151428223,0.21335291862487793,0.23711895942687988,217.91969680786133
4,0.03297901153564453,0.2201859951019287,0.2154531478881836,0.23377609252929688,91.36930465698242
5,0.032911062240600586,0.2194361686706543,0.21436381340026855,0.22423291206359863,13.957645177841187
6,0.03295111656188965,0.21783185005187988,0.214493989944458,77.3917920589447,77.58368015289307
