,KNN,Random,Popular,Election_series_SNTV,Election_remove_bad_SNTV,Election_series_BnB,Election_remove_bad_BnB
prec@1,0.0,1.0,0.0,1.0,1.0,0.0,0.0
prec@10,0.8,0.6,0.7,0.8,0.9,0.6,0.7
recall@10,0.2857142857142857,0.21428571428571427,0.25,0.2857142857142857,0.32142857142857145,0.21428571428571427,0.25
ndcg,0.7065443116025598,0.6293644814585829,0.5626475208496899,0.7877736340270854,0.9052116356304493,0.49667571720465364,0.5559026721867444
serendipity@10,0.03924731182795701,0.051075268817204325,0.015053763440860245,0.05430107526881724,0.0602150537634409,0.040322580645161324,0.04408602150537638
