,KNN,Random,Popular,Election_series_SNTV,Election_remove_bad_SNTV,Election_series_BnB,Election_remove_bad_BnB
prec@1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
prec@10,0.8,0.7,0.7,0.8,0.8,0.7,0.7
recall@10,0.26666666666666666,0.23333333333333334,0.23333333333333334,0.26666666666666666,0.26666666666666666,0.23333333333333334,0.23333333333333334
ndcg,0.6410457898283654,0.7720617383222417,0.5914640815742044,0.857980942822373,0.8553475075669357,0.7164850636933812,0.7254521107352793
serendipity@10,0.021505376344086037,0.047849462365591414,0.012903225806451613,0.04193548387096775,0.0413978494623656,0.04569892473118281,0.0446236559139785
