,KNN,Random,Popular,Election_series_SNTV,Election_remove_bad_SNTV,Election_series_BnB,Election_remove_bad_BnB
prec@1,1.0,0.0,0.0,1.0,0.0,1.0,0.0
prec@10,0.8,0.5,0.7,0.7,0.6,0.7,0.7
recall@10,0.25806451612903225,0.16129032258064516,0.22580645161290322,0.22580645161290322,0.1935483870967742,0.22580645161290322,0.22580645161290322
ndcg,0.8200685179888283,0.43277250919634924,0.5626475208496899,0.7682269253321374,0.5368103404171508,0.6812060741152737,0.6311443278613471
serendipity@10,0.012903225806451613,0.03440860215053765,0.0032258064516129,0.04462365591397851,0.03978494623655916,0.048387096774193575,0.051075268817204325
