,KNN,Random,Popular,Election_series_SNTV,Election_remove_bad_SNTV,Election_series_BnB,Election_remove_bad_BnB
prec@1,0.0,1.0,0.0,0.0,1.0,1.0,1.0
prec@10,0.6,0.5,0.6,0.7,0.8,0.8,0.8
recall@10,0.24,0.2,0.24,0.28,0.32,0.32,0.32
ndcg,0.532877640254568,0.5298982599625928,0.5114531979843773,0.606241562353928,0.8263333286520083,0.7951657524814092,0.7951657524814091
serendipity@10,0.025806451612903236,0.022043010752688174,0.019892473118279585,0.04677419354838712,0.05430107526881724,0.05430107526881724,0.05430107526881724
