,KNN,Random,Popular,Election_series_SNTV,Election_remove_bad_SNTV,Election_series_BnB,Election_remove_bad_BnB
prec@1,0.0,1.0,0.0,1.0,1.0,0.0,1.0
prec@10,0.6,0.6,0.7,0.8,0.6,0.5,0.8
recall@10,0.2,0.2,0.23333333333333334,0.26666666666666666,0.2,0.16666666666666666,0.26666666666666666
ndcg,0.5113553108118987,0.6243301345792677,0.642923523403608,0.8643145546088338,0.5965173333990071,0.3974935196182418,0.8512360941594274
serendipity@10,0.012903225806451623,0.048387096774193575,0.0005376344086021501,0.05215053763440862,0.034946236559139796,0.0360215053763441,0.058064516129032274
