KNN,Random,Popular,Election_series,Election_remove_bad
1.0,0.0,0.0,1.0,0.0
0.7,0.4,0.7,0.6,0.5
0.22580645161290322,0.12903225806451613,0.22580645161290322,0.1935483870967742,0.16129032258064516
0.7467045958894681,0.3156169274023381,0.61886564587798,0.6242322474067891,0.43688974199580616
0.023118279569892486,0.008064516129032261,0.004838709677419351,0.04516129032258066,0.0360215053763441
