KNN,Random,Popular,Election_series,Election_remove_bad
1.0,0.0,1.0,1.0,1.0
0.6,0.5,0.5,0.7,0.7
0.21428571428571427,0.17857142857142858,0.17857142857142858,0.25,0.25
0.6578986223737447,0.41891796188843256,0.5695785062497355,0.7133080652109929,0.7167674835027338
0.017204301075268824,0.0317204301075269,0.004838709677419351,0.03333333333333335,0.03978494623655916
