KNN,Random,Popular,Election_series,Election_remove_bad
0.0,0.0,0.0,1.0,0.0
0.7,0.5,0.6,0.5,0.4
0.2692307692307692,0.19230769230769232,0.23076923076923078,0.19230769230769232,0.15384615384615385
0.6320787427864673,0.46392645631755636,0.526612829591388,0.5810820381115676,0.32506401244400185
0.02688172043010756,0.0317204301075269,0.010215053763440873,0.026344086021505387,0.017741935483870975
