KNN,Random,Popular,Election_series,Election_remove_bad
1.0,0.0,1.0,1.0,1.0
0.9,0.6,0.7,0.9,1.0
0.3,0.2,0.23333333333333334,0.3,0.3333333333333333
0.8611375561264455,0.5587148206871072,0.6812060741152737,0.914856882358379,1.0
0.03440860215053765,0.04946236559139785,0.0032258064516129,0.05967741935483871,0.06559139784946237
