KNN,Random,Popular,Election_series,Election_remove_bad
0.0,0.0,0.0,0.0,0.0
0.7,0.3,0.7,0.6,0.6
0.2916666666666667,0.125,0.2916666666666667,0.25,0.25
0.575073986183329,0.2685529228900212,0.606241562353928,0.5302442049991307,0.49321629891291274
0.0370967741935484,0.020430107526881736,0.013978494623655902,0.03387096774193549,0.03225806451612904
