KNN,Random,Popular,Election_series,Election_remove_bad
0.0,0.0,0.0,0.0,0.0
0.6,0.4,0.7,0.5,0.4
0.21428571428571427,0.14285714285714285,0.25,0.17857142857142858,0.14285714285714285
0.5014276442746162,0.3398414932237255,0.575073986183329,0.42021722679557805,0.3214961622634444
0.026344086021505387,0.026344086021505397,0.009677419354838701,0.0338709677419355,0.024731182795698935
