KNN,Random,Popular,Election_series,Election_remove_bad
1.0,1.0,0.0,1.0,1.0
0.8,0.5,0.6,0.5,0.6
0.27586206896551724,0.1724137931034483,0.20689655172413793,0.1724137931034483,0.20689655172413793
0.804810999209339,0.5599332595218056,0.5056427642465517,0.5135081645717172,0.7058075148678526
0.034946236559139796,0.028494623655913986,0.011290322580645152,0.03333333333333336,0.050000000000000024
