KNN,Random,Popular,Election_series,Election_remove_bad
0.0,0.0,0.0,1.0,1.0
0.8,0.6,0.7,0.7,0.8
0.3076923076923077,0.23076923076923078,0.2692307692307692,0.2692307692307692,0.3076923076923077
0.7065443116025598,0.49667571720465364,0.606241562353928,0.7411902110103872,0.8630152897016883
0.0274193548387097,0.027956989247311846,0.019892473118279574,0.05752688172043011,0.06827956989247312
