,KNN,Random,Popular,Election_series,Election_remove_bad
prec@1,1.0,0.0,0.0,1.0,0.0
prec@10,0.6,0.4,0.7,0.7,0.6
recall@10,0.3,0.2,0.35,0.35,0.3
ndcg,0.6809047493604335,0.38148029915855797,0.6214990811334173,0.6975961695061492,0.4526016377006499
serendipity@10,0.018279569892473126,0.015591397849462374,0.011290322580645152,0.04032258064516131,0.027956989247311846
