KNN,Random,Popular,Election_series,Election_remove_bad
1.0,1.0,1.0,1.0,1.0
0.7,0.6,0.7,0.6,0.9
0.2,0.17142857142857143,0.2,0.17142857142857143,0.2571428571428571
0.7289115290270202,0.7183627972686238,0.7479350596733328,0.5868720866710774,0.9216017310213247
0.019354838709677424,0.0327956989247312,0.0037634408602150505,0.03440860215053765,0.05053763440860217
