KNN,Random,Popular,Election_series,Election_remove_bad
0.0,0.0,0.0,1.0,1.0
0.5,0.6,0.6,0.8,0.8
0.15625,0.1875,0.1875,0.25,0.25
0.3944952343807791,0.4825387500873842,0.47682620352203725,0.8200685179888283,0.804810999209339
0.024731182795698935,0.058064516129032274,0.018817204301075287,0.06451612903225809,0.06505376344086024
